,Date,Nasdaq,Res,SqRes,CondV,Spline,st
"655-1",1987-05-18,-1.2974713489243506,-1.1869863763640423,1.4089366576738398,0.40242160702289742,0.53932834150766795,0.74615327260189224
"656-1",1987-05-19,-1.2900264088001379,-1.0995110701754629,1.2089245934383916,0.5714834729007241,0.53964335234998162,1.0590021546862174
"657-1",1987-05-20,-0.39273491814979522,-0.20373019300085016,0.041505991540163656,0.66958698085310897,0.53995823853452396,1.2400717927193861
"658-1",1987-05-21,0.4662013105811269,0.47314135894026815,0.22386274553984367,0.56121534229960268,0.54027299962846265,1.0387625194772676
"659-1",1987-05-22,-0.26964105073519207,-0.43698321556588637,0.19095433068630191,0.50688222018432605,0.54058763519892772,0.93765041443798725
"660-1",1987-05-26,0.97704734261512272,0.9590110645305534,0.91970222189202522,0.46010412870657985,0.54090214481301235,0.85062359822151556
"661-1",1987-05-27,0.29126234182941246,0.020267106975493915,0.00041075562515611411,0.53887283997766311,0.54121652803777331,0.99566959259613252
"662-1",1987-05-28,0.43530903081219208,0.30346280808681958,0.092089675891937894,0.45470204024484612,0.54153078444023328,0.83966055727535449
"663-1",1987-05-29,0.50547706616246302,0.34440309064375568,0.118613488844971,0.40465305949527364,0.54184491358738007,0.74680604975360287
"664-1",1987-06-01,-0.36079413761997969,-0.53610553855744747,0.2874091484719708,0.37050217846115957,0.5421589150461692,0.68338298638805617
"665-1",1987-06-02,-0.33791970364784873,-0.33746059035180509,0.11387965004058881,0.37090169632005099,0.54247278838352331,0.68372405816939685
"666-1",1987-06-03,0.55455235546464365,0.55037013818831415,0.30290728900942404,0.34394711196025585,0.54278653316633507,0.63366920684978456
"667-1",1987-06-04,0.36001478942342402,0.17474578075394515,0.030536087891305866,0.35304125112383944,0.54310014896146597,0.65004815741431221
"668-1",1987-06-05,0.09578544793651389,-0.050010970773264073,0.0025010971976842733,0.31720687807362147,0.54341363533574905,0.58373006757115076
"669-1",1987-06-08,0.38222693453544565,0.2900438958225402,0.084125461503916546,0.28536820442097988,0.54372699185598894,0.5248372964654332
"670-1",1987-06-09,0.54690422846945808,0.39660086072163964,0.15729224272514541,0.27383298832143116,0.5440402180889633,0.50333225231641432
"671-1",1987-06-10,0.26050932435683904,0.076792156737827064,0.0058970353364469989,0.27652352072966563,0.54435331360142314,0.50798537240490993
"672-1",1987-06-11,0.14181047046823991,0.016204180077896257,0.00026257545199688998,0.25480453537200032,0.54466627796009481,0.46781771826650276
"673-1",1987-06-12,0.47125440653719153,0.36973267361087186,0.1367022499354435,0.23730257225374901,0.54497911073167982,0.43543425349854337
"674-1",1987-06-15,0,-0.1683674618402112,0.028347602206514975,0.24537024447182329,0.54529181148285699,0.44997969766787393
"675-1",1987-06-16,0.49243856106775397,0.41969084164790049,0.17614040256312308,0.2345383806900132,0.54560437978028253,0.42986894787109831
"676-1",1987-06-17,0.21030501967791437,0.037639192938603669,0.0014167088450694322,0.24950141249800759,0.54591681519059121,0.45703192419691507
"677-1",1987-06-18,0.13995803544233354,0.024538435330530711,0.00060213480847063781,0.23351703399514634,0.5462291172803978,0.42750748103249536
"678-1",1987-06-19,0.023307306946218631,-0.077838558173730407,0.0060588411385652128,0.22116649527476281,0.54654128561629745,0.40466566953925248
"679-1",1987-06-22,0.046598323303559397,-0.030878558657363608,0.0009534853847562451,0.21258607517062683,0.54685331976486695,0.38874423449058232
"680-1",1987-06-23,-0.30327796487181757,-0.38548070393646933,0.1485953731073559,0.20523342883399917,0.54716521929266582,0.3750849315665743
"681-1",1987-06-24,-0.16368529318171454,-0.17489648269216579,0.030588779658091047,0.22283825300245594,0.5474769837662371,0.40702761871283322
"682-1",1987-06-25,-0.023405500399409362,-0.062940701580876751,0.0039615319154929808,0.21779564905553184,0.54778861275210822,0.39759068367872646
"683-1",1987-06-26,-0.11710974520307005,-0.18510837816693412,0.03426511166759269,0.20976953688903116,0.54810010581679258,0.38272121217058935
"684-1",1987-06-29,-0.046882326222075221,-0.09586792582746384,0.009190659202460108,0.20840897107372267,0.54841146252678963,0.38002300337320538
"685-1",1987-06-30,-0.42293296125084368,-0.48616803549383292,0.23635935873593278,0.20344798432719444,0.5487226824485868,0.3707664925009852
"686-1",1987-07-01,-0.047103156782313249,-0.034035783006442513,0.001158434524861641,0.23538922410947702,0.54903376514865954,0.42873360265145383
"687-1",1987-07-02,0.32925711777656019,0.26606685109610101,0.070791569252194791,0.22290368283969425,0.5493447101934732,0.40576286383314769
"688-1",1987-07-06,-0.18801415644231767,-0.32756969846314538,0.10730190735123599,0.22431035305337943,0.54965551714948324,0.4080926071963295
"689-1",1987-07-07,-0.11768860955889693,-0.15228736960349959,0.023191442940752892,0.23115251095090705,0.54996618558313681,0.42030313319320317
"690-1",1987-07-08,0.070629785161013814,0.021761639864450066,0.00047356896959002231,0.22319362119425865,0.55027671506087339,0.40560251794330104
"691-1",1987-07-09,0.16460909066688956,0.077530254613183774,0.0060109403803851038,0.21354783829667845,0.55058710514912623,0.38785477592839579
"692-1",1987-07-10,0.093940824193605721,-0.012206856332765479,0.00014900734152877666,0.20705226459333267,0.55089735541432239,0.37584545026107719
"693-1",1987-07-13,0.11730206623630224,0.025493310383594148,0.00064990887431426924,0.20117787237895418,0.55120746542288457,0.36497668300738845
"694-1",1987-07-14,1.072771482135515,0.97622262005620131,0.9530106039093944,0.19677982627477072,0.55151743474123249,0.35679710899275235
"695-1",1987-07-15,0.023193784169794895,-0.26722433021029718,0.071408842656341939,0.34317486434780231,0.5518272629357821,0.62188820197478833
"696-1",1987-07-16,0.46274955320484423,0.38529570555084736,0.14845278071592527,0.31674283898761435,0.55213694957294868,0.57366716578667609
"697-1",1987-07-17,0.20754071787125739,0.040898930897277475,0.0016727225485402781,0.30862957424607423,0.55244649421914638,0.55865966654798971
"698-1",1987-07-20,-0.57756889215685447,-0.69242760239037071,0.47945598455207733,0.27935902711523625,0.55275589644078993,0.50539312002646475
"699-1",1987-07-21,-0.5110347939298876,-0.46659106021541097,0.21770721747294128,0.33207961906791272,0.55306515580429527,0.60043489556847196
"700-1",1987-07-22,-0.02329102141658268,0.0076526298660253844,5.8562743866383691e-005,0.33133974227291413,0.5533742718760809,0.59876246351242046
"701-1",1987-07-23,-0.39677960796247191,-0.46480146925205262,0.21604040581886683,0.29657553534528108,0.55368324422256832,0.53564116024805031
"702-1",1987-07-24,0.35018128465891252,0.35794201966351191,0.12812248944079394,0.3039239131705801,0.55399207241018367,0.5486069716635773
"703-1",1987-07-27,-0.046620047464429604,-0.19042120166393772,0.036260234043138037,0.29575408657172059,0.55430075600535822,0.53356248095909442
"704-1",1987-07-28,0.25614171647729833,0.19285342463697625,0.037192443394209879,0.27507499068134139,0.55460929457452957,0.49597977057410503
"705-1",1987-07-29,0.2786810907179138,0.15396100857229209,0.023703992160597397,0.25940217263080129,0.55491768768414274,0.46746063134763893
"706-1",1987-07-30,0.55504305306497415,0.42574962554728402,0.18126274365365255,0.24529749772213311,0.55522593490065097,0.44179762201854866
"707-1",1987-07-31,0.29936694781556028,0.11399837428790922,0.012995629340286243,0.25928800264711277,0.55553403579051686,0.46673648407185298
"708-1",1987-08-03,-0.4147471383011414,-0.54823782381787189,0.30056471146455593,0.24357364617383676,0.55584198992021316,0.43820663172424212
"709-1",1987-08-04,-0.069292068830950626,-0.05788563715151715,0.0033507469884371025,0.27677238617505756,0.55614979685622423,0.49765798304626319
"710-1",1987-08-05,0.80543525972922581,0.74674722798863502,0.55763142250871045,0.25549985162317723,0.55645745616504627,0.45915433209218337
"711-1",1987-08-06,1.0261177709141478,0.78994343732744221,0.62401063417669467,0.32637518924988901,0.55676496741318915,0.58619921933356456
"712-1",1987-08-07,0.63319976375071363,0.35224790748525803,0.12407858832774289,0.39113561047650347,0.55707233016717694,0.70212715529978664
"713-1",1987-08-10,0.60681161590121491,0.40558467703941814,0.16449893024916912,0.36217024876111442,0.55737954399354894,0.64977312616500715
"714-1",1987-08-11,0.69219881160043073,0.49632615243409661,0.2463396495900341,0.3463576628197243,0.55768660845886076,0.62106146636166593
"715-1",1987-08-12,-0.044513688694092224,-0.25771181271655463,0.066415378413652526,0.34713436987562063,0.5579935231296852,0.62211182654702957
"716-1",1987-08-13,0.53286094112188209,0.46914525914945598,0.22009727418241021,0.31946356430400713,0.55830028757261374,0.5722074149253541
"717-1",1987-08-14,0,-0.18086771836128007,0.032713131545215331,0.32245081647748769,0.55860690135425661,0.57724101813950957
"718-1",1987-08-17,0.022141038505196775,-0.050606680914656699,0.0025610361531978785,0.29530069549016097,0.5589133640412447,0.52834788804293009
"719-1",1987-08-18,-1.0907175465512786,-1.1679577871431734,1.3641253925483785,0.26978281694564893,0.55921967520023008,0.48242726232594102
"720-1",1987-08-19,0.26821652199391366,0.41678053867210108,0.17370601741580674,0.46433350261816564,0.55952583439788717,0.82986963974208772
"721-1",1987-08-20,1.0657294473988443,0.93855933024610483,0.88089361639201691,0.42624002856910992,0.55983184120091367,0.76137153552175318
"722-1",1987-08-21,0.52863559231477453,0.23964634000641039,0.05743036827846805,0.50826901290591942,0.5601376951760314,0.90740012193999642
"723-1",1987-08-24,-0.30803104663794656,-0.48804142179146631,0.23818442938423592,0.4416652401932461,0.56044339588998782,0.788063956917324
"724-1",1987-08-25,0.28606026768542847,0.27581350088991752,0.076073087273152526,0.41908113144724091,0.56074894290955668,0.74735964596340687
"725-1",1987-08-26,0.043936731814042673,-0.086853965524618965,0.0075436113273517,0.37631360921991241,0.56105433580153863,0.67072578395156646
"726-1",1987-08-27,0.10975744708474622,0.028094757490455691,0.00078931539844751615,0.332796745809533,0.56135957413276316,0.5928405983342605
"727-1",1987-08-28,-0.54999588647799413,-0.64501390973665362,0.41604294375376394,0.29841863261644452,0.56166465747008865,0.53131103879780217
"728-1",1987-08-31,0.37432610041463477,0.41317514119002341,0.17071369729739577,0.33739353579640785,0.56196958538040431,0.60037686126380296
"729-1",1987-09-01,-0.55096558109690719,-0.69966583232622082,0.48953227692474333,0.32870398929907585,0.56227435743063026,0.58459715431648362
"730-1",1987-09-02,-0.79876173520947447,-0.75971593882098032,0.57716830769864347,0.37219723140615818,0.5625789731877191,0.661591081687948
"731-1",1987-09-03,-0.1114454589881575,-0.022120653851277317,0.00048932332680803002,0.41932070400000493,0.562883432218657,0.74495122790737267
"732-1",1987-09-04,-0.42462908814515643,-0.47476399814712028,0.22540085393663883,0.36477652985914516,0.5631877340904643,0.64769970611709282
"733-1",1987-09-08,-2.0134149208781871,-2.0000033949532932,4.0000135798246985,0.35837442425881544,0.56349187837019654,0.63598862382072285
"734-1",1987-09-09,0.3649639087549339,0.7007475758834697,0.4910471651065591,0.94696630071546684,0.56379586462494613,1.6796261912020536
"735-1",1987-09-10,0.97429115543130607,0.82749053705968534,0.68474058892332645,0.84621811045380402,0.56409969242184244,1.5001215597561239
"736-1",1987-09-11,0.60694802487981647,0.33651203340892627,0.11324034862901031,0.79950932093955851,0.56440336132805347,1.4165566254926185
"737-1",1987-09-14,-0.15700350875675895,-0.35290384594841612,0.12454112448518341,0.67389208863932193,0.56470687091078664,1.1933484845906621
"738-1",1987-09-15,-0.81136347741699311,-0.85225444418231433,0.72633763762850556,0.57945356130083059,0.56501022073728968,1.0255629721966686
"739-1",1987-09-16,-0.22655197728029819,-0.13467021919567812,0.018136067938211993,0.60174384721225804,0.56531341037485194,1.0644429022358581
"740-1",1987-09-17,-0.022683452518634795,-0.049462706897397526,0.0024465593736178568,0.50749553133953373,0.56561643939080497,0.89724324824456991
"741-1",1987-09-18,0.022683452518634795,-0.04546168736679241,0.0020667650182359725,0.4328460565832144,0.56591930735252383,0.76485472568191581
"742-1",1987-09-21,-1.1175849014857242,-1.194935200440004,1.4278701332505925,0.37561885934365491,0.56622201382742843,0.66337735052833002
"743-1",1987-09-22,0.43483304583187277,0.58884857558391246,0.34674264496720264,0.55597354806253185,0.56652455838298377,0.98137589948339154
"744-1",1987-09-23,0.63737980405882411,0.47640240813827595,0.22695925447994844,0.52418799515229009,0.56682694058670147,0.92477607823248942
"745-1",1987-09-24,0.11339155314065152,-0.088683535620697876,0.0078647694901875891,0.48102632154868602,0.56712916000614078,0.84817772646971201
"746-1",1987-09-25,0.15853247573467399,0.062777075211900776,0.0039409611721606466,0.41353486590386407,0.56743121620890913,0.72878413117056007
"747-1",1987-09-28,0.090477273758704513,-0.014437432929022494,0.00020843946958002305,0.36123446884748001,0.56773310876266403,0.63627514984068156
"748-1",1987-09-29,-0.022611645093562061,-0.11371763022232353,0.012931699423381111,0.32060236018334515,0.56803483723511305,0.56440615815724327
"749-1",1987-09-30,0.47377415185172467,0.40561444190096951,0.16452307547863498,0.29149686465836905,0.56833640119401585,0.51289494047181272
"750-1",1987-10-01,0.94086715569874357,0.77198842564629233,0.59596612933184101,0.29305584793752132,0.56863780020718413,0.51536469758209169
"751-1",1987-10-02,0.68881507766560546,0.42516097343173886,0.18076185332942377,0.36210742021282083,0.56893903384248368,0.63646084848007423
"752-1",1987-10-05,0.44189201380353538,0.2293804653605874,0.052615397889039635,0.3497511842232266,0.56924010166783456,0.61441768279936626
"753-1",1987-10-06,-1.3539214698631952,-1.5163311636887404,2.2992601979736498,0.32015995129550906,0.56954100325121271,0.56213678992009841
"754-1",1987-10-07,-0.65015361848139719,-0.44818428399186994,0.20086915241730513,0.65074325599490468,0.56984173816065053,1.141971906261886
"755-1",1987-10-08,-1.0400274617789584,-0.980855944645321,0.96207838414606506,0.57411029711817785,0.57014230596423854,1.0069596504459155
"756-1",1987-10-09,-0.36429912785003182,-0.22602036852320001,0.051085206987363144,0.63510505439136233,0.57044270623012527,1.1133546760349868
"757-1",1987-10-12,-1.2394007631316484,-1.2382304707817129,1.5332146987723023,0.53862549183598296,0.57074293852651947,0.94372694864442164
"758-1",1987-10-13,0.41484272445648784,0.59357526725226228,0.35233159789359458,0.69776242169659652,0.57104300242169048,1.221908715696562
"759-1",1987-10-14,-1.506227062572929,-1.6631483279739556,2.7660623608425641,0.63403751792626051,0.57134289748396949,1.1097320378329374
"760-1",1987-10-15,-1.3634437824096679,-1.1305709245958759,1.2781906155415739,0.9647392808237536,0.57164262328175042,1.6876615590441273
"761-1",1987-10-16,-3.90976438035473,-3.7058629237241485,13.733420009433294,0.98418610258343131,0.57194217938349068,1.7207790193832313
"762-1",1987-10-19,-12.043237025182574,-11.322675105927878,128.20297155439889,2.9573820183601636,0.57224156535771309,5.1680657215305201
"763-1",1987-10-20,-9.4255766432126187,-7.0546947513634892,49.768718034915565,22.466572548824853,0.57254078077300585,39.240126298937177
"764-1",1987-10-21,7.09433780178097,8.9340840522529437,79.81785785272038,25.080996524155388,0.57283982519802423,43.783611789709582
"765-1",1987-10-22,-4.593830959647871,-6.1060532894675044,37.283886773816931,31.808418340624559,0.5731386982014911,55.498640103066428
"766-1",1987-10-23,-2.2871896806394787,-1.4278274250844296,2.0386911558232326,30.274985861761845,0.57343739935219873,52.79562493824595
"767-1",1987-10-26,-9.4427768634773201,-9.0514430059496558,81.928620489954938,23.558797739767741,0.57373592821900865,41.062092473272457
"768-1",1987-10-27,-0.87366147103731251,0.96957478527539087,0.94007526424182031,30.974123910457013,0.57403428437085402,53.958665455678997
"769-1",1987-10-28,-1.4961176719450187,-1.3915953570387618,1.9365376377318388,23.921704406908237,0.5743324673767396,41.6513182968229
"770-1",1987-10-29,5.0762149586708105,5.3070365734310458,28.164637191734737,18.675453914950726,0.57463047680574308,32.499936339547936
